ID,Project Code,PQ #,PO / SO #,ASN/DN #,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,PQ First Sent to Client Date,PO Sent to Vendor Date,Scheduled Delivery Date,Delivered to Client Date,Delivery Recorded Date,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD)
535,67,1236,1408,1326,37,2,0,1,0,764,530,378,391,390,2,1,18,47,11,41,36,4,30,2597,61470.99,23.67,0.79,15,1,244,4412,98.35
543,61,1236,1429,1673,16,2,0,5,0,764,545,397,410,409,3,2,49,82,39,28,54,15,100,28,9800.0,350.0,3.5,73,1,138,4830,15.68
551,61,1236,1479,2063,16,2,0,5,0,764,551,436,449,448,3,2,70,68,23,4,54,15,100,84,11676.0,139.0,1.39,85,1,2497,5098,22.88
598,80,1236,1581,1480,33,2,0,3,3,764,895,322,332,331,2,1,58,9,0,47,33,14,60,30,1049.4,34.98,0.58,33,1,4687,5432,1.68
610,65,1236,1665,1447,40,2,0,5,0,764,670,388,401,400,2,1,13,104,57,15,13,10,60,38640,92736.0,2.4,0.04,11,1,1474,1609,148.38
630,74,1236,1716,1544,28,2,0,5,0,764,700,487,395,394,0,0,31,19,3,7,16,12,540,34,1547.68,45.52,0.08,68,1,221,1440,2.48
637,65,1236,1669,1719,40,2,0,5,0,764,728,403,416,415,2,1,13,169,82,15,34,0,60,42000,60900.0,1.45,0.02,11,1,1409,49,97.44
646,80,1236,1724,1660,33,2,0,3,3,764,895,338,348,347,2,5,58,140,74,43,2,8,240,50,696.5,13.93,0.06,13,1,4687,5432,1.11
660,65,1236,1763,1948,40,2,0,5,0,764,711,439,452,451,2,1,46,56,12,15,49,10,30,16800,171192.0,10.19,0.34,65,1,312,3730,335.54
668,28,1236,1780,1431,15,2,0,1,0,764,714,365,378,377,4,4,72,135,69,29,54,15,25,98,3675.0,37.5,1.5,67,1,1785,1518,5.88
670,70,1236,1794,1788,41,2,0,5,0,764,737,412,425,424,3,2,50,71,28,11,54,15,100,4500,323955.0,71.99,0.72,44,1,81,251,634.95
712,84,1236,1841,1625,27,2,0,5,0,764,801,387,400,399,3,2,70,89,44,39,54,15,20,10,320.0,32.0,1.6,85,1,4687,5433,0.51
717,53,1236,1859,1649,9,2,0,5,0,764,804,399,412,411,3,2,15,1,50,16,54,15,40,500,38000.0,76.0,1.9,17,1,2559,308,60.8
719,53,1236,1866,2104,9,2,0,5,0,764,882,466,483,482,0,0,31,22,4,15,38,13,12,25000,9750.0,0.39,0.03,46,1,776,612,19.11
772,97,1236,1889,2571,28,2,0,1,0,764,429,496,532,531,2,1,42,57,13,1,46,11,30,9,453.6,50.4,1.68,55,1,4687,5432,0.89
791,84,1236,1892,1873,27,2,0,5,0,764,869,417,430,429,3,2,50,71,28,11,54,15,100,150,10798.5,71.99,0.72,44,1,2248,2493,21.17
796,24,1236,1896,1988,4,2,0,5,0,764,101,440,453,452,3,3,70,3,17,39,54,16,2,15,450.0,30.0,15.0,85,1,1,4153,0.88
797,70,1236,1897,2337,41,2,0,5,0,764,101,466,483,482,3,2,67,66,21,2,54,15,25,319,6380.0,20.0,0.8,83,1,3,293,12.5
835,80,1236,1922,2541,33,2,0,3,3,764,895,537,417,416,2,1,58,174,84,44,33,10,30,80,1830.4,22.88,0.76,10,1,4687,5432,3.59
836,80,1236,1922,2612,33,2,0,3,3,764,895,537,554,553,2,1,58,174,84,44,33,10,30,120,2745.6,22.88,0.76,10,1,4687,5432,5.38
837,80,1236,1922,2541,33,2,0,3,3,764,895,537,417,416,2,5,58,163,82,46,15,9,200,600,858.0,1.43,0.01,15,0,4687,5432,1.68
838,80,1236,1922,2541,33,2,0,3,3,764,895,537,417,416,2,5,58,35,10,40,1,1,60,7,91.35,13.05,0.22,15,0,4687,5432,0.18
839,80,1236,1922,2541,33,2,0,3,3,764,895,537,417,416,2,5,58,131,66,24,52,7,300,40,1375.6,34.39,0.11,3,0,4687,5432,2.7
849,28,1236,1928,2372,15,2,0,1,0,764,175,475,493,492,4,4,72,135,69,29,54,15,25,108,4050.0,37.5,1.5,67,1,4687,5432,7.94
858,67,1236,1934,2473,37,2,0,1,0,764,246,523,541,540,2,1,42,57,13,1,46,11,30,50000,2520000.0,50.4,1.68,55,1,2076,5260,4939.2
914,53,1236,1944,2407,9,2,0,5,0,764,246,490,507,506,1,4,31,150,77,15,50,5,100,140,2731.4,19.51,0.2,36,1,2451,2371,5.35
937,72,1236,1948,2536,26,2,0,5,0,764,61,503,521,520,3,2,70,89,44,39,54,15,20,5700,182400.0,32.0,1.6,85,1,941,2225,357.5
960,65,1236,1954,2543,40,2,0,5,0,764,14,517,534,533,2,1,13,119,62,15,10,11,60,5964,51350.04,8.61,0.14,11,1,1830,613,100.65
961,65,1236,1954,2543,40,2,0,5,0,764,14,517,534,533,2,1,13,104,57,15,13,10,60,21000,50400.0,2.4,0.04,11,0,3623,5669,98.78
962,65,1236,1955,2538,40,2,0,5,0,764,14,503,521,520,2,1,22,106,58,15,5,11,60,10560,72864.0,6.9,0.12,23,1,3275,3491,142.81
979,65,1236,1901,2524,40,2,0,5,0,764,102,498,516,515,2,1,13,119,62,15,10,11,60,2352,20250.72,8.61,0.14,11,1,1089,5155,39.69
985,67,1236,1968,2594,37,2,0,6,0,764,346,545,562,561,2,5,2,131,66,24,52,7,300,524,21536.4,41.1,0.14,3,1,2749,4480,42.21
986,67,1236,1969,2559,37,2,0,6,0,764,346,530,548,547,2,5,2,125,66,15,0,10,60,2094,21526.32,10.28,0.17,7,1,1258,5432,42.19
993,63,1236,1972,2584,30,2,0,5,0,764,308,527,545,544,3,2,54,91,46,14,54,15,30,8249,185602.5,22.5,0.75,74,1,1512,554,363.78
1037,88,1236,1979,2747,28,2,0,1,0,764,424,625,643,642,2,1,18,47,11,41,36,4,30,200,4734.0,23.67,0.79,15,1,152,3708,9.28
1046,61,1236,1984,2575,16,2,0,1,0,764,429,509,526,525,2,5,18,45,10,40,41,1,60,80,760.0,9.5,0.16,15,1,2150,2430,1.49
1047,61,1236,1984,2575,16,2,0,1,0,764,429,509,526,525,2,5,18,43,10,40,24,9,200,32,402.88,12.59,0.06,15,0,3626,5672,0.79
1048,61,1236,1986,2593,16,2,0,6,0,764,429,520,537,536,2,5,2,125,66,15,0,10,60,46,472.88,10.28,0.17,7,1,2,5161,0.93
1063,80,1236,1995,2566,33,2,0,3,0,764,895,509,456,455,2,1,58,56,12,15,49,10,30,3025,47522.75,15.71,0.52,11,1,4687,5432,93.14
1065,80,1236,2004,2555,33,2,0,3,0,764,895,514,457,456,2,1,58,56,12,15,49,10,30,3500,49840.0,14.24,0.47,23,1,4687,5432,97.69
1066,80,1236,2004,2555,33,2,0,3,0,764,895,514,457,456,2,5,58,181,85,15,2,7,240,1008,3588.48,3.56,0.01,11,0,4687,5432,7.03
1067,80,1236,2006,2556,33,2,0,3,0,764,895,531,470,469,2,5,58,163,82,46,15,9,200,960,1152.0,1.2,0.01,15,1,4687,5432,2.26
1068,80,1236,2007,2557,33,2,0,3,0,764,895,534,472,471,2,5,58,100,57,13,2,7,240,1800,10512.0,5.84,0.02,32,1,4687,5432,20.6
1070,80,1236,2011,2595,33,2,0,3,0,764,895,509,448,447,2,1,58,169,82,15,34,0,60,1200,3384.0,2.82,0.05,11,1,4687,5432,6.63
1077,80,1236,2026,2679,33,2,0,3,0,764,384,562,541,540,2,5,58,102,57,15,2,7,240,346,1954.9,5.65,0.02,11,1,4687,5432,3.83
1078,80,1236,2024,2706,33,2,0,3,3,764,384,562,565,564,2,5,58,54,12,15,41,0,30,5300,16642.0,3.14,0.1,11,1,4687,5432,32.62
1079,80,1236,2028,2728,33,2,0,3,0,764,384,562,573,572,2,5,58,102,57,15,2,7,240,342,1932.3,5.65,0.02,11,1,4687,5432,3.79
1080,80,1236,2030,2809,33,2,0,3,3,764,613,598,616,615,2,1,58,161,82,46,14,0,60,2700,10665.0,3.95,0.07,15,1,4687,5432,20.9
1084,80,1236,2032,2642,33,2,0,3,0,764,407,562,536,535,2,1,58,128,66,0,18,10,120,3735,134385.3,35.98,0.3,7,1,4687,5432,263.4
1085,80,1236,2040,2676,33,2,0,3,0,764,407,562,546,545,2,1,58,182,85,32,33,10,60,6000,80640.0,13.44,0.22,28,1,4687,5432,158.05
1086,80,1236,2035,2685,33,2,0,3,0,764,407,562,540,539,2,1,58,169,82,15,34,0,60,11672,35016.0,3.0,0.05,11,1,4687,5432,68.63
1095,104,1236,2044,2778,4,2,0,5,0,764,402,653,674,673,3,2,49,82,39,28,54,15,100,20,7000.0,350.0,3.5,73,1,2318,394,13.72
1109,53,1236,2047,2628,9,2,0,6,0,764,416,566,583,582,2,1,2,128,66,0,18,10,120,10240,420864.0,41.1,0.34,7,1,1361,986,824.89
1110,53,1236,2048,2694,9,2,0,6,0,764,416,580,598,597,2,1,2,154,80,27,1,0,336,400,15344.0,38.36,0.11,3,1,818,4775,30.07
1111,80,1236,2145,2688,33,2,0,3,3,764,466,587,541,540,2,5,58,131,66,24,52,7,300,30,1080.0,36.0,0.12,3,1,4687,5432,2.12
1114,80,1236,2149,2650,33,2,0,3,3,764,466,536,539,538,2,1,58,60,15,38,31,11,30,80,2816.0,35.2,1.17,10,1,4687,5432,5.52
1115,80,1236,2150,2671,33,2,0,3,3,764,466,536,542,541,2,1,58,183,85,15,33,10,60,1000,19770.0,19.77,0.33,11,1,4687,2836,38.75
1122,61,1236,2069,2755,16,2,0,5,0,764,466,616,634,633,3,2,49,82,39,28,54,15,100,60,21000.0,350.0,3.5,73,1,548,2826,41.16
1134,30,1236,2074,2674,18,2,0,5,0,764,502,573,590,589,3,2,50,70,27,11,54,15,100,7500,600000.0,80.0,0.8,44,1,1154,1330,1176.0
1140,99,1236,2080,2695,28,2,0,5,0,764,509,597,615,614,3,2,50,70,27,11,54,15,100,6395,511600.0,80.0,0.8,44,1,947,2278,1002.74
1156,63,1236,2086,2707,30,2,0,1,0,764,453,582,600,599,2,1,28,56,12,15,49,10,30,55356,386384.88,6.98,0.23,39,1,2202,3231,757.31
1162,53,1236,2092,2757,9,2,0,5,0,764,453,615,633,632,3,2,15,1,50,16,54,15,40,1000,110000.0,110.0,2.75,17,1,155,4914,215.6
1179,65,1236,2099,2661,40,2,0,6,0,764,491,577,595,594,2,1,2,154,80,27,1,0,336,8,613.76,76.72,0.23,1,1,2318,3000,1.2
1183,65,1236,2105,2693,40,2,0,5,0,764,491,573,590,589,2,1,13,110,59,15,9,11,60,3500,39025.0,11.15,0.19,11,1,863,4371,76.49
1196,24,1236,2117,2669,4,2,0,5,0,764,561,553,590,589,3,2,49,82,39,28,54,15,100,5,1750.0,350.0,3.5,73,1,279,4531,3.43
1198,84,1236,2120,2735,27,2,0,5,0,764,537,606,624,623,3,2,50,69,24,6,54,15,25,67,5025.0,75.0,3.0,21,1,2318,3374,9.85
1213,65,1236,2126,2703,40,2,0,1,0,764,561,584,602,601,2,5,18,42,10,40,23,1,60,400,2800.0,7.0,0.12,15,1,581,844,5.49
1215,84,1236,2130,2665,27,2,0,5,0,764,624,565,582,581,3,2,70,89,44,39,54,15,20,220,7040.0,32.0,1.6,85,1,3057,1418,13.8
1221,80,1236,2131,2766,33,2,0,3,3,764,659,584,602,601,2,1,58,155,80,27,1,0,84,50,490.0,9.8,0.12,3,1,4687,5432,0.96
1222,80,1236,2133,2772,33,2,0,3,3,764,659,631,608,607,2,1,58,104,57,15,13,10,60,5000,41300.0,8.26,0.14,11,1,4687,5432,80.95
1223,80,1236,2133,2770,33,2,0,3,3,764,659,631,602,601,2,5,58,100,57,13,2,7,240,460,2838.2,6.17,0.03,32,1,4687,5432,5.56
1245,3,1236,1,2795,9,2,0,5,0,764,462,3,3,3,3,2,15,1,50,16,54,15,40,147,11076.45,75.35,1.88,17,1,728,1542,
1246,53,1236,2209,3138,9,2,0,5,0,764,895,4,5,5,3,2,49,82,39,28,54,15,100,6,2400.0,400.0,4.0,73,1,603,89,
1251,65,1236,252,3447,40,2,0,1,0,764,895,32,32,32,2,5,18,42,10,40,23,1,60,2800,19600.0,7.0,0.12,15,1,2538,2951,
1262,61,1236,2554,2718,16,2,0,5,0,764,895,28,28,28,3,2,49,82,39,28,54,15,100,15,6000.0,400.0,4.0,73,1,1866,442,
1279,76,1236,402,3296,42,2,0,1,0,764,895,26,26,26,2,1,34,127,66,24,4,0,180,260,11096.8,42.68,0.24,4,1,466,5432,
1281,74,1236,620,3479,28,2,0,5,0,764,895,36,36,36,2,1,13,104,57,15,13,10,60,894,2994.9,3.35,0.06,11,1,2314,3792,
1282,65,1236,727,1884,40,2,0,5,0,764,163,67,70,69,2,1,22,119,62,15,10,11,60,25100,276100.0,11.0,0.18,23,1,1392,1627,
1283,65,1236,735,1897,40,2,0,5,0,764,163,67,70,69,2,1,62,169,82,15,34,0,60,95500,144205.0,1.51,0.03,84,1,3263,3500,
1285,28,1236,818,495,15,2,0,5,0,764,895,44,44,44,3,2,70,89,44,39,54,15,20,900,36000.0,40.0,2.0,85,1,1676,3846,
1295,72,1236,1190,1471,26,2,0,1,0,764,167,61,62,61,2,1,2,128,66,0,18,10,120,80,3288.0,41.1,0.34,0,1,1339,5432,
1298,65,1236,1668,2610,40,2,0,5,0,764,74,93,97,96,2,1,22,106,58,15,5,11,60,70000,525000.0,7.5,0.12,23,1,2830,2880,
1299,63,1236,1723,1591,30,2,0,5,0,764,255,65,66,65,2,1,22,56,12,15,49,10,30,71577,1087970.4,15.2,0.51,23,0,3510,5556,
1300,63,1236,1723,1591,30,2,0,5,0,764,255,65,66,65,2,1,22,10,0,15,33,10,60,5605,202340.5,36.1,0.6,25,0,3510,5556,
1303,82,1236,1815,852,11,2,0,6,0,764,235,43,43,43,3,2,12,70,27,11,54,15,100,200,16000.0,80.0,0.8,5,1,4687,5433,
1306,65,1236,1899,3026,40,2,0,5,0,764,355,149,153,152,2,1,22,106,58,15,5,11,60,25000,187500.0,7.5,0.12,23,1,1239,1954,300.0
1307,36,1236,1930,1741,28,2,0,5,0,764,895,68,80,79,3,2,15,1,50,16,54,15,40,375,28500.0,76.0,1.9,17,1,2053,3607,
1309,82,1236,1945,1189,11,2,0,5,0,764,235,49,49,49,3,2,12,70,27,11,54,15,100,4650,372000.0,80.0,0.8,5,1,775,2306,
1337,53,1236,2404,3319,9,2,0,1,0,764,593,183,188,187,2,5,18,45,10,40,41,1,60,1577,14981.5,9.5,0.16,15,1,1630,5432,23.97
1347,36,1236,2519,3024,28,2,0,5,0,764,895,159,163,162,3,2,12,70,27,11,54,15,100,3500,280000.0,80.0,0.8,5,1,270,4189,448.0
1350,53,1236,2529,3191,9,2,0,1,0,764,681,171,175,174,2,5,18,45,10,40,41,1,60,4270,40565.0,9.5,0.16,15,0,4687,5432,64.9
1356,65,1236,2559,3219,40,2,0,5,0,764,727,171,175,174,2,5,13,143,74,15,2,8,240,1000,1920.0,1.92,0.01,11,1,3335,801,3.07
1357,65,1236,2559,3219,40,2,0,5,0,764,727,171,175,174,2,5,13,181,85,15,2,7,240,1000,2100.0,2.1,0.01,11,0,3659,5705,3.36
1358,65,1236,2565,3287,40,2,0,5,0,764,742,178,183,182,2,5,13,181,85,15,2,7,240,1000,2100.0,2.1,0.01,11,0,3665,5711,3.36
1359,65,1236,2565,3288,40,2,0,5,0,764,742,178,183,182,2,1,13,110,59,15,9,11,60,3000,40500.0,13.5,0.22,11,1,1747,3610,64.8
1360,65,1236,2572,3477,40,2,0,5,0,764,742,201,206,205,2,1,13,56,12,15,49,10,30,22500,277425.0,12.33,0.41,11,1,976,1212,443.88
1361,65,1236,2585,3045,40,2,0,6,0,764,727,151,155,154,2,1,2,128,66,0,18,10,120,500,41095.0,82.19,0.68,7,1,244,1470,65.75
1383,67,1236,28,3066,37,2,0,5,0,764,895,165,169,168,3,2,67,66,21,2,54,15,25,10000,200000.0,20.0,0.8,83,1,1756,2344,320.0
1502,63,1236,438,3568,30,2,0,5,0,764,154,238,245,244,2,1,10,174,84,44,33,10,30,1609,27353.0,17.0,0.57,10,1,659,4866,43.76
1512,80,1236,446,347,33,2,0,3,4,764,154,239,246,245,2,5,38,131,66,24,52,7,300,30,1447.8,48.26,0.16,3,0,4687,5432,2.32
1513,80,1236,446,347,33,2,0,3,4,764,154,239,246,245,2,1,38,47,11,41,36,4,30,100,2850.0,28.5,0.95,15,0,4687,5432,4.56
1519,65,1236,456,578,40,2,0,6,0,764,184,279,286,285,2,1,2,154,80,27,1,0,336,100,18333.0,183.33,0.55,3,1,1774,2367,29.33
1527,36,1236,501,220,28,2,0,5,0,764,206,233,240,239,3,2,21,88,43,35,54,15,20,10000,270000.0,27.0,1.35,21,1,1756,2583,432.0
1529,63,1236,509,261,30,2,0,1,0,764,267,238,245,244,2,1,46,10,0,15,33,10,60,1099,30222.5,27.5,0.46,65,1,196,1034,48.36
1530,65,1236,515,316,40,2,0,5,0,764,275,241,248,247,2,1,13,167,82,15,20,0,60,1200,2100.0,1.75,0.03,11,1,347,2255,3.36
1531,9,1236,524,67,17,2,0,3,0,764,206,219,225,224,3,2,49,82,39,28,54,15,100,50,17500.0,350.0,3.5,73,1,4687,5432,28.0
1549,88,1236,614,263,28,2,0,5,0,764,895,243,250,249,3,2,50,71,28,11,54,15,100,650,51993.5,79.99,0.8,44,1,581,2414,83.19
1587,80,1236,710,656,33,2,0,3,4,764,59,233,230,229,2,1,38,166,82,46,20,0,60,100,573.0,5.73,0.1,15,0,4687,5432,0.92
1593,24,1236,717,906,4,2,0,5,0,764,342,334,345,344,3,2,70,89,44,39,54,15,20,450,14400.0,32.0,1.6,85,1,636,2320,23.04
1594,36,1236,726,1192,28,2,0,5,0,764,50,388,354,353,3,2,21,88,43,35,54,15,20,10270,277290.0,27.0,1.35,21,1,1573,1638,443.66
1618,72,1236,833,502,26,2,0,5,0,764,309,278,285,284,3,2,70,89,44,39,54,15,20,9000,288000.0,32.0,1.6,85,1,3235,4081,460.8
1628,70,1236,847,795,41,2,0,5,0,764,323,305,315,314,3,2,70,89,44,39,54,15,20,6040,193280.0,32.0,1.6,85,1,1057,2295,309.25
1634,70,1236,860,975,41,2,0,5,0,764,336,319,325,324,3,3,50,94,51,15,54,16,100,4300,43.0,0.01,0.0,44,1,1539,5432,0.07
1637,53,1236,872,2528,9,2,0,5,0,764,329,492,509,508,3,2,21,88,43,35,54,15,20,289,7803.0,27.0,1.35,21,1,3057,242,15.29
1638,72,1236,874,926,26,2,0,5,0,764,329,337,346,345,3,2,50,71,28,11,54,15,100,3000,215970.0,71.99,0.72,44,1,2831,3985,345.55
1643,53,1236,880,605,9,2,0,5,0,764,333,287,293,292,3,3,50,94,51,15,54,16,100,70,0.7,0.01,0.0,44,1,4687,5433,0.0
1644,53,1236,883,1128,9,2,0,5,0,764,333,346,358,357,3,2,50,71,28,11,54,15,100,1116,78120.0,70.0,0.7,44,1,1375,3922,124.99
1645,53,1236,885,2077,9,2,0,5,0,764,336,455,468,467,3,2,50,71,28,11,54,15,100,1116,78120.0,70.0,0.7,44,1,1381,4612,153.12
1646,28,1236,887,782,15,2,0,5,0,764,333,301,312,311,3,2,70,89,44,39,54,15,20,832,26624.0,32.0,1.6,85,1,3125,3229,42.6
1647,28,1236,890,1264,15,2,0,5,0,764,333,351,363,362,3,2,50,71,28,11,54,15,100,213,15333.87,71.99,0.72,44,1,2352,5326,24.53
1648,24,1236,897,584,4,2,0,5,0,764,895,290,299,298,3,2,49,82,39,28,54,15,100,10,3500.0,350.0,3.5,73,1,2001,4272,5.6
1660,76,1236,932,1598,42,2,0,5,0,764,380,431,426,425,3,3,50,94,51,15,54,16,100,1634,16.34,0.01,0.0,44,1,4687,5433,0.03
1673,80,1236,1006,839,33,2,0,3,3,764,314,297,307,306,2,1,58,127,66,24,4,0,180,400,15760.0,39.4,0.22,3,0,4687,5432,25.22
1674,80,1236,1006,839,33,2,0,3,3,764,314,297,307,306,2,5,58,158,80,27,53,7,90,6,47.28,7.88,0.09,1,0,4687,5432,0.08
1675,80,1236,1006,839,33,2,0,3,3,764,314,297,307,306,2,1,58,174,84,44,33,10,30,500,10925.0,21.85,0.73,10,0,4687,5432,17.48
1691,65,1236,1077,1035,40,2,0,5,0,764,419,336,340,339,2,1,13,104,57,15,13,10,60,10080,29232.0,2.9,0.05,11,1,2407,3456,46.77
1693,65,1236,1098,946,40,2,0,5,0,764,419,314,326,325,2,1,46,56,12,15,49,10,30,6720,77145.6,11.48,0.38,65,1,2455,3270,123.43
1719,53,1236,1204,842,9,2,0,5,0,764,507,303,314,313,3,3,50,94,51,15,54,16,100,250,2.5,0.01,0.0,44,1,768,5432,0.0
1722,80,1236,1209,841,33,2,0,3,4,764,501,298,295,294,2,1,58,56,12,15,49,10,30,300,4614.0,15.38,0.51,23,0,4687,5432,7.38
1723,80,1236,1209,1472,33,2,0,3,4,764,501,298,308,307,2,1,58,182,85,32,33,10,60,300,4155.0,13.85,0.23,28,1,4687,5432,6.65
1724,80,1236,1209,841,33,2,0,3,4,764,501,298,295,294,2,1,58,46,11,41,22,4,30,100,1849.0,18.49,0.62,15,0,4687,5432,2.96
1730,36,1236,1227,987,28,2,0,5,0,764,895,311,323,322,3,3,50,94,51,15,54,16,100,1130,11.3,0.01,0.0,44,1,4687,5433,0.02
1797,65,1236,1340,1682,40,2,0,1,0,764,523,400,413,412,2,5,18,42,10,40,23,1,60,400,2800.0,7.0,0.12,15,1,3090,2748,4.48
1798,65,1236,1373,1422,40,2,0,5,0,764,523,368,381,380,2,1,62,169,82,15,34,0,60,10780,15631.0,1.45,0.02,84,1,2390,4755,25.01
1801,80,1236,1380,1474,33,2,0,3,3,764,895,369,313,312,2,1,58,127,66,24,4,0,180,670,24783.3,36.99,0.21,3,0,4687,5432,39.65
1802,80,1236,1380,1484,33,2,0,3,3,764,895,369,319,318,2,1,58,103,57,13,13,10,60,2000,11060.0,5.53,0.09,30,1,4687,5432,17.7
1803,80,1236,1380,1494,33,2,0,3,3,764,895,369,315,314,2,1,58,182,85,32,33,10,60,1000,16630.0,16.63,0.28,28,1,4687,5432,26.61
1804,80,1236,1380,1474,33,2,0,3,3,764,895,369,313,312,2,5,58,140,74,43,2,8,240,30,435.9,14.53,0.06,13,0,4687,5432,0.7
1820,61,1236,1467,1786,16,2,0,5,0,764,551,415,428,427,3,2,50,71,28,11,54,15,100,1123,78610.0,70.0,0.7,44,1,1388,2613,154.08
1861,63,1236,1545,1432,30,2,0,5,0,764,603,366,379,378,3,2,70,68,23,4,54,15,100,340,47260.0,139.0,1.39,85,1,1232,4045,75.62
1888,63,1236,1579,1247,30,2,0,1,0,764,606,347,358,357,2,1,13,110,59,15,9,11,60,47879,569281.31,11.89,0.2,11,1,2473,2772,910.85
1889,63,1236,1579,1248,30,2,0,1,0,764,606,347,359,358,2,1,13,110,59,15,9,11,60,61021,725539.69,11.89,0.2,11,1,2815,3278,1160.86
1905,65,1236,1665,1447,40,2,0,5,0,764,670,388,401,400,2,1,13,119,62,15,10,11,60,4300,37023.0,8.61,0.14,11,0,3499,5545,59.24
1919,65,1236,1666,1717,40,2,0,5,0,764,728,400,413,412,2,1,13,169,82,15,34,0,60,18030,26143.5,1.45,0.02,11,1,177,4171,41.83
1926,80,1236,1724,1659,33,2,0,3,3,764,895,338,353,352,2,1,58,182,85,32,33,10,60,50,663.5,13.27,0.22,28,1,4687,5432,1.06
1927,80,1236,1724,1660,33,2,0,3,3,764,895,338,348,347,2,5,58,53,12,36,41,0,30,250,715.0,2.86,0.1,52,0,4687,5432,1.14
1928,80,1236,1724,1660,33,2,0,3,3,764,895,338,348,347,2,1,58,46,11,41,22,4,30,60,1096.2,18.27,0.61,15,0,4687,5432,1.75
1929,80,1236,1724,1660,33,2,0,3,3,764,895,338,348,347,2,5,58,43,10,40,24,9,200,12,150.48,12.54,0.06,15,0,4687,5432,0.24
1939,70,1236,1731,1623,41,2,0,5,0,764,788,390,403,402,3,3,50,94,51,15,54,16,100,3000,30.0,0.01,0.0,44,1,3216,4660,0.05
1940,28,1236,1735,1781,15,2,0,5,0,764,788,417,430,429,3,2,50,71,28,11,54,15,100,213,15333.87,71.99,0.72,44,1,2352,106,30.05
1941,99,1236,1738,1605,28,2,0,5,0,764,696,408,421,420,3,3,50,94,51,15,54,16,100,6502,65.02,0.01,0.0,44,1,958,2311,0.1
1942,99,1236,1739,1534,28,2,0,5,0,764,788,384,397,396,3,2,50,71,28,11,54,15,100,6875,549931.25,79.99,0.8,44,1,655,1780,879.89
1954,65,1236,1756,2051,40,2,0,6,0,764,711,443,456,455,2,1,2,128,66,0,18,10,120,434,35674.8,82.2,0.68,7,1,196,2505,69.92
1955,65,1236,1758,2016,40,2,0,5,0,764,711,436,449,448,2,1,13,110,59,15,9,11,60,1100,12540.0,11.4,0.19,11,1,678,2402,24.58
1956,65,1236,1762,1946,40,2,0,5,0,764,711,437,450,449,2,1,46,56,12,15,49,10,30,8400,85596.0,10.19,0.34,65,1,2686,2914,167.77
1957,65,1236,1765,2071,40,2,0,5,0,764,711,444,457,456,2,1,22,106,58,15,5,11,60,3648,26448.0,7.25,0.12,23,1,1704,2162,51.84
1971,28,1236,1781,2094,15,2,0,5,0,764,723,451,465,464,4,4,72,135,69,29,54,15,25,108,4050.0,37.5,1.5,67,1,1785,4421,7.94
1972,82,1236,1799,1745,11,2,0,5,0,764,731,421,420,419,3,2,21,88,43,35,54,15,20,5958,160866.0,27.0,1.35,21,1,1110,254,257.39
1973,82,1236,1799,1915,11,2,0,5,0,764,731,421,434,433,3,2,21,88,43,35,54,15,20,3982,107514.0,27.0,1.35,21,1,552,4659,210.73
2008,82,1236,1831,1725,11,2,0,5,0,764,791,402,415,414,3,2,61,85,26,8,54,15,1,6998,160954.0,23.0,23.0,49,1,2399,3600,257.53
2014,80,1236,1840,1672,33,2,0,3,3,764,895,373,377,376,2,1,58,174,84,44,33,10,30,300,7080.0,23.6,0.79,10,1,4687,5432,11.33
2015,80,1236,1840,1672,33,2,0,3,3,764,895,373,377,376,2,5,58,140,74,43,2,8,240,40,557.6,13.94,0.06,13,0,4687,5432,0.89
2146,82,1236,1915,2314,11,2,0,5,0,764,119,467,480,479,3,2,61,85,26,8,54,15,1,3470,79810.0,23.0,23.0,49,1,1348,1773,156.43
2147,82,1236,1916,2114,11,2,0,5,0,764,119,444,457,456,3,2,61,85,26,8,54,15,1,3510,80730.0,23.0,23.0,49,1,1369,2067,158.23
2148,76,1236,1917,2400,42,2,0,1,0,764,121,472,490,489,3,2,17,4,35,18,54,15,1,5000,12706.65,2.54,2.54,87,1,4687,5432,24.91
2153,65,1236,1920,2078,40,2,0,5,0,764,204,439,452,451,2,1,13,145,74,15,19,10,60,6000,17400.0,2.9,0.05,11,1,2610,2460,34.1
2156,80,1236,1922,2541,33,2,0,3,3,764,895,537,417,416,2,1,58,56,12,15,49,10,30,1300,20410.0,15.7,0.52,23,0,4687,5432,40.0
2157,80,1236,1922,2541,33,2,0,3,3,764,895,537,417,416,2,5,58,178,85,32,2,7,200,120,733.2,6.11,0.03,32,0,4687,5432,1.44
2158,80,1236,1922,2541,33,2,0,3,3,764,895,537,417,416,2,1,58,159,81,22,19,0,270,6,424.08,70.68,0.26,81,0,4687,5432,0.83
2159,80,1236,1922,2541,33,2,0,3,3,764,895,537,417,416,2,5,58,140,74,43,2,8,240,40,540.4,13.51,0.06,13,0,4687,5432,1.06
2171,99,1236,1925,2573,28,2,0,5,0,764,183,515,532,531,3,2,50,70,27,11,54,15,100,5751,460080.0,80.0,0.8,44,1,793,2069,901.76
